Overview;Like
barco espectral medianoche puerto brooklyn hallan cadaveres sarcofago viaja maximilliam vampiro dirige york max distinguido terrorifico busca compañera rita excelente policia ignora terrible chica dilema elegir vida eterna poderes sobrenaturales riquezas conformarse anodina existencia policia;0
divertida inquietante sorprendente incursion america suburbana traves vidas lester carolyn pareja perteneciente clase medioalta cuyo matrimonio cuyas vidas lentamente deshacen carolyn odia marido hija desprecia jefe punto despedirlo lester decide cambiar vida medida libre feliz enfurece esposa hija;1
gilbert chico pequeño pueblo endora atrapado obligaciones familiares suicidio padre hacerse cargo hermano menor deficiente hermanas madre obesa pesa  kilos aburrida vida transcurre colmado familia relacion mantiene mujer casada llegada pueblo joven optimista llamada becky cambiara rutina;1
bebedora adicta incontrolable lou amiga sadie pasan deriva bruma narcotica noche salvaje convierte viaje termina lou despierta sintomas embarazo explicacion altamente anormal ¿quien creciendo medida acerca fecha parto rapidez alarmante miedo paranoia teorias conspiracion comenzaran acumularse;0
principio julia laura regan toma serio continuas elucubraciones amigo billy jon abrahams horribles pesadillas tenian niños recomienda cuidado julia chica inteligente unico interesa atractivo novio paul marc blucas acabar estudios empieza pesadillas extrañas formas sombras achaca pasajero retorno miedos infantiles amigos billy sam ethan embry terry dagmara dominczyk empiezan creer aprensiones billy fundamentadas alejar sensacion horrible ocurrir monstruos aterrorizan billy reales julia preocupada terribles visiones incluido paul empiezan sospechar loca;0
amigos matt perder virginidad hermanastro grabo plena faena publico video internet matt venga novia engaño infringe ley recibe ciberoferta conoce estrella porno sueños convierte sensacion internet acostarse alguien divertido;0
adolescente molly hartley haley bennett muda ciudad obsesionada visiones aterradoras oscuros secretos malvado esconde justo exuberantes superficies mundo escolar privado derechos alma vispera cumpleaños numero  molly punto descubrir destinada convertirse;0
siglo xviii joven redmond barry huerfano padre enamorado prima pretende capitan john quin asunto resuelve duelo redmond resulta vencedor continuacion dublin decide alistarse ejercito ingles empieza desarrollar extraordinarias habilidades sobrevivir alemania presenta posibilidad desertar capturado capitan potzdorf oficial prusiano ofrece posibilidad unirse tropas colgado desertor ejercito prusiano fortuna salvarle vida potzdorf abre puertas servicio secreto prusiano;1
narra clave humor vida amores excentricidades jovenes cajeros new jersey joven ve obligado quedarse despachando supermercado libre ausencia jefe tienda pasan personajes curiosos;1
philomena historia busqueda madre hijo perdido quedando embarazada adolescente irlanda  philomena lee enviada convento roscrea atendidas mujer desgracia hijo bebe monjas llevaron darlo adopcion unidos philomena paso proximos cincuenta años buscandolo vano conocio martin sixsmith periodista cansado mundo cinico philomena confiaba juntos partieron america viaje revelaria extraordinaria historia hijo philomena crearia vinculo cercano inesperado philomena martin;1
falso documental revela historia ultima mision secreta nasa luna apollo  lanzado diciembre  terrorifico contenido grabaciones muestra razon hombre vuelto luna;0
cineasta sale calle camara tratar descubrir misterio gatos sonrientes comienzan aparecer dibujados paredes paris misterio gato sucede calles ciudad mundo gato manifiesta filmaffinity;1
noche misterioso coche llevado garaje policia chicago implicado tragico accidente tilda mecanica guardia descubre vehiculo vida cientos caballos toneladas acero reforzado maquina imparable matar humanos;0
expedicion congo africano termina desastre grupo expertos busca tipo diamantes tamaño pureza utilizados funcionamiento transmisor comunicaciones laser utilizado arma equipo pierde contacto novia antigua agente cia dispone buscar prometido selva;0
 capitan nathan algren hombre deriva batallas libro parecen lejanas inutiles arriesgo vida honor patria años transcurridos guerra secesión estadounidense mundo cambiado pragmatismo reemplazado interes personal ocupado sacrificio honor especialmente oeste papel campañas indios acabo desilusion tristeza algun implacables llanuras ribera rio washita algren perdio alma mundo completamente distinto soldado ve vida punto desintegrarse;1
john brown inocente guardia seguridad sueña agente policia mundo accidentalmente camino cruce malvado sanford scolex muerto hospital brenda bradford implantara cuerpo  dispositivos faciles utilizar brown despierte habra transformado inspector gadget maquina perfectamente preparada luchar crimen basada serie dibujos animados tv años ochenta efectos especiales stan winston;0
nan;1
sara chica estadounidense busca hermana gemela desaparecida bosque aokigahara pies monte fuji japon advertencias mundo bosque joven acaba yendo descubrir sucedido averiguar destino hermana tendra enfrentar almas atormentadas muertos aprovechan persona vaga bosque;0
paris  mundo conquistado revolucion bohemia satine estrella rutilante moulin rouge encandila ciudad bailes llenos sensualidad enorme belleza atrapada amor christian joven escritor obsesion duque lucha realidad sueño convertirse actriz mundo vale enamorarse facil;1
larry gigli ben affleck ladron monta encargan golpe secuestrar brian justin bartha hermano menor problemas psicologicos poderoso fiscal federal evitar jefe mafia carcel escondido apartamento habitacion brian gigli recibe visita ricki jennifer lopez chica vital espiritu libre enviada refuerzo jefe piensa gigli flaqueando mundo gigli cambia completamente gigli enamora inaccesible ricki llega extremos increibles ganar afecto resiste fuerte atraccion dejar sentimientos interfieran negocios gigli ricki desencadenan serie acontecimientos pondran peligro planes;0
tierra atacada fuerza alienigena hostil pequeño bombero ciudad equipo cientifico seti rogue activar unica tecnologia capaz derrotar invasores;0
año  victoria franco niña ofelia ivana baquero madre carmen ariadna gil convaleciente causa avanzado gestacion trasladan pequeño pueblo destacado marido vidal sergi lopez cruel capitan ejercito franquista niña siente ningun afecto mision vidal acabar ultimos vestigios resistencia republicana permanecen escondidos montes zona;1
lulu louise brooks mujer ambiciosa moral hombres voluntad desinhibida atractiva aprovechamiento encantos conllevara peligros obra expresionismo encumbro louise brooks joya cine mudo adapto magistralmente obra teatral lulu wedeking;1
georgia  elegante mansion sureña tara vive scarlett ohara joven bella caprichosa egoista region suspira amor ashley prometido prima dulce bondadosa melanie corren tiempos felices tara guerra secesion  punto estallar ultima fiesta celebrada comienzo hostilidades norte sur scarlett conoce simpatico cinico apuesto rhett butler vividor arrogante aventurero piensa intencion participar conflicto desea hacerse rico conquistar corazon hermosa scarlett;1
johnny suede joven alberga dudas destino estrella rocknroll grande idolo ricky nelson necesita incluido tupe falta fundamental par zapatos gamuza negros noche caidos cielo aparecen zapatos sueños pies vida convierte torbellino encuentro yvonne mujer enseñara realmente importan;0
dakwon kevin hart gana  millones dolares demanda compañia incidente murio perro decide lanzar compañia aerea exclusiva pasajeros afroamericanos desmadran vuelo inicial snoop dogg piloto familia blancos encabezados tom arnold entra accidentalmente pasajeros desvio aerolinea;0
grupo habitantes remota isla situada costa norte america descubriran muertos levantaran tumbas busca carne humana gente isla debera tomar decision acabar mantenerlos vida encuentren cura;0
blanche pertenece rancia arruinada familia sureña mujer madura decadente vive anclada circunstancias obligan vivir orleans hermana stella cuñado stanley marlon brando hombre rudo violento actitud remilgada arrogante blanche oculta escabroso conducido desequilibrio mental inestable conducta provoca conflictos alteran vida joven pareja;1
soldado ley ve inmerso lucha cuartel sheriff corrupto obedientes ayudantes peligroso cartel droga proteger hermana hija pequeña;0
amigos pequeño pueblo industrial acuden llamada ejercito combatir guerra vietnam michael cimino divide film partes participes humilde vida personajes sueños juergas esperanzas muestra dureza efectos guerra penosas consecuencias;1
carolina sur año  lily owens dakota fanning niña  años decide escapar problematica relacion padre huyendo casa cuidadora unica amiga jennifer hudson terminar pequeño pueblecito guarda secreto madre acogidas excentricas hermanas apicultoras queen latifah sophie okonedo alicia keys filmaffinity;1
nan;0
nan;0
joven ambiciosa nomi malone viaja vegas objetivo convertirse estrella espectaculo empieza trabajando bailarina striptease acaba consiguiendo audicion cantar coro obra casino stardust tardara darse mundo rodea duro brillante pensaba;0
epoca ley seca  dave contrabandista alcohol punto cerrar trato importante mafioso chicago manzanas mendiga annie suerte envia hombres buscarla cerrar operacion annie completamente desesperada hija ve años llega europa acompañada novio suegro aristocratas italianos annie tendra convertirse dama defraudarla;1
enrique joven rey inglaterra  pelele manos clero convence invada francia reivindique derechos trono vecino sangrienta batalla agincourt rey levantar moral tropas hundida enfrentarse dudas;1
basada hechos reales narra historia david helfgott brillante virtuoso pianista australiano cuya insoportable presion paterna traumatizo punto alcanzar demencia sufrir internamiento asilo;1
matthew poncelet joven condenado pena capital asesinato adolescentes reclama prision ayuda hermana helen semana previa fecha fijada ejecucion hermana intentara condenado consiga absolucion paz espiritual ocupacion hermana helen sentira profunda inquietud espantosa agonia supone familias victimas;1
huerfana dorothy gale vive vida sencilla kansas tia emma clara blandick tio henry pintorescos peones hunk ray bolger zeke bert lahr hickory jack haley severa vecina miss gulch margaret hamilton mordida perro dorothy toto miss gulch orden sheriff apasionadas protestas tia emma tio henry toto escapa regresa dorothy alegra momentaneamente miss gulch regresara decide llevarse toto fugarse busca vida algun arco iris;1
realidad continuacion andanzas siniestro michael myers films anteriores toma prestado titulo pesadillas vuelven realidad maniaco propietario tienda juguetes conal cochran empieza fabricar mascaras convierten almas cuerpos niños seres diabolicos;0
rocky balboa desconocido boxeador ofrece posibilidad pelear titulo mundial pesos pesados fuerza voluntad rocky preparara concienzudamente combate cambios producira vida;1
nan;0
año  escuadron especial acude llamada laboratorio planeta olduvai parecer siniestros mutantes matando poblacion experimento fallido;0
lee plenty christopher scott cherot joven escritor cuya vida profesional sentimental autentico desastre havilland savage chenoa maxwell antigua compañera clase lee guapa adinerada vida sonrie havilland organiza fiesta año casa invita lee fiesta locura llena sorpresas ¿saltaran chispas;0
“la fria luz dia” historia will shaw joven norteamericano cuya familia secuestrada encuentran plenas vacaciones españa shaw dispone encontrarlos descubierto conspiracion gobierno encontrar conexion existente desaparicion familia secretos padre;0
basada obra broadway historia risueña annie oakley pistolera acrobata profesional circo tematico buffalo bill desafio blanco ganar corazon guapo colega filmaffinity;1
adaptacion novela homonima scott fitzgerald alta sociedad norteamericana llama atencion presencia gatsby hombre misterioso inmensamente rico consideran advenedizo impide acudan fastuosas fiestas gatsby vive obsesionado idea recuperar amor juventud;1
sur unidos plena depresion paul edgecomb vigilante penitenciario cargo milla verde pasillo separa celdas reclusos condenados silla electrica esperando ejecucion john coffey gigantesco negro acusado asesinar brutalmente hermanas nueve años personalidad ingenua coffey esconde don sobrenatural prodigioso medida transcurre historia paul edgecomb aprende milagros ocurren lugares insospechados;1
años cuarenta niño regalo navidad rifle aire comprimido padres piensan idea comedia familiar extraordinariamente popular unidos basa historias humorista jean shepherd calificada divertida conmovedora partes iguales tierna historia mensaje encandila adultos jovenes;1
suponia viaje jarrod elaine sur california iba simple escapada semana amigo jarrod terry novia candice cumpleaños amanecer llegar provocado intensa inquietante luz procedente fuente desconocida vida conocen llegado ventanas atico terry observan aterrados ciudad gente ve atraida exterior desaparecen inmensas naves alienigenas cubren cielo angeles tendran acopio instinto supervivencia evitar capturados miles monstruosas criaturas recorren ciudad busca humano logrado escapar asalto inicial tanques zanganos extraterrestres parecidos hidras;0
nan;1
glen hansard cantante compositor interpreta canciones calles dublin trabajando tienda padre bill hodnett ganar algun dinero extra interpreta conocidos temas transeuntes noches toca temas dejo novia talento pasa desapercibido marketa irglova inmigrante checa vende flores calle suerte amor sentirse escribe canciones tema diferencia glen interpreta publico glen marketa acaban improviso dueto tienda musica descubran une;1
banda forajidos atemorizan habitantes pequeño pueblo saqueandolos periodicamente piedad repeler ataques aldeanos deciden contratar mercenarios finalmente servicios  guerreros  samurais dispuestos defenderlos cambio cobijo comida;1
verano  grupo chicos angeles perdera inocencia empezara frustracion rebeldia etapa estara marcada acontecimientos tales secuelas muerte kennedy guerra vietnam disturbios raciales misisipi california auge movimiento hippie drogas rock amp roll graduarse westwood high school tomara camino disfrutaran juntos verano lleno sueños esperanzas filmaffinity;1
invierno  autoridades britanicas entraron hogar matematico analista heroe guerra alan turing intencion investigar denuncia robo acabaron arrestando turing acusandole “indecencia grave” cargo supondria devastadora condena ofensa criminal homosexual oficiales tenian idea realidad incriminando pionero informatica actual  liderando heterogeneo grupo academicos lingüistas campeones ajedrez oficiales inteligencia conoce descifrado codigo inquebrantable maquina enigma alemanes guerra mundial;1
biografia norteamericano george patton vencer mariscal aleman rommel norte africa condujo tropas imparable traves europa;1
nan;0
holly lovell lindsey haun joven texas sueña cantante aparentemente necesario estrella cancion madre virginia madsen brinda oportunidad entrar prestigiosa escuela musica danza costa futuro brillante chica pueblo origen humilde dificil integrarse elitista academia pelicula basada libro escrito britney spears madre regalo madre filmaffinity;0
rusia revolucion bolchevique  guerra produce convulsion dividido conflicto asistimos drama intimo hombre lucha sobrevivir hombre zhivago poeta cirujano marido amante cuya vida trastornada guerra afecta vidas incluida tonya mujer lara mujer enamora;1
calles zonas urbanas deprimidas unidos libra guerra guerra residentes traficantes droga jurado proteger guerra victimas verdugos figuras importantes sargento alonzo harris agente narcoticos  años experiencia cuyos discutibles metodos difusa linea legalidad corrupcion jake hoyt joven policia recien asignado narcoticos comienza rondas ordenes alonzo aprender;1
respetado abogado michael fassbender sudoeste unidos decide participar operacion trafico drogas frontera mexiconorteamericana principal motivo obtener dinero rapido casarse querida novia dulce laura penelope cruz conexion cartel reiner javier bardem ostentoso capo droga irremediablemente enamorado chica sexy ambiciosa malkina cameron diaz westray brad pitt intermediario amigo;0
narra historia familia seed ambientada marcha oeste mormones divididos reacciones diversas ideologia steed tratan mantenerse unidos firmes convicciones sintiendose constantemente puestos prueba fe perseguida norteamerica siglo xix;1
nan;0
parodia peliculas superheroes spiderman batman begins  fantasticos cargo creadores scary movie ocasion historia centra rick riker joven agradable torpe adquiere superpoderes;0
pelicula terror realista hermanos secuestran actriz creer morira imaginaban elegido victima equivocada;0
mision agente britanico james bond agente  chiffre banquero terroristas mundo detenerlo desmantelar red terrorista bond derrotarlo arriesgada partida poquer casino royale principio bond disgusta vesper lynd hermosa oficial tesoro vigilar dinero gobierno medida bond vesper ven obligados defenderse juntos mortales ataques chiffre secuaces nace atraccion mutua;1
nader peyman moaadi simin leila hatami matrimonio irani hija simin abandonar iran busca vida nader desea quedarse cuidar padre alzheimer pide divorcio muda vivir padres contrata mujer ayude cuidar padre llegar casa anciano atado cama vida dara vuelco;1
jerry travers astro comedia musical americana llega londres instala habitacion productor obra horace hardwick azar bella modelo dale tremont aloja habitacion abajo toma erroneamente hardwick enterarse casado realidad amiga madge rechaza viaja jefe modisto alberto beddini venecia despecho casara;1
luke brier enamorados años vivieron fugaz encuentro metro york romantico quedo atrapado olvido anecdota volvera memorias vidas profesionales crucen casualmente ciudad angeles brier triunfa estelar carrera modelo luke hunde cantante dificil resistirse amor brier hara enormes esfuerzos caer redes musico malas experiencias dificiles olvidar;0
sofia joven invidente recibe triste noticia prima eva unida acaba suicidarse regresa casa funeral comienza descubrir trama oscuros secretos familia ocultando filmaffinity;0
historia vida real oliver woodward  woodward dejar joven amor barro carniceria frente occidental lineas alemanas woodward peloton excavadores australianos lucha defender filtracion enemiga sistema tuneles laberinticos lleno explosivos cambiar curso guerra;1
hermanos deedle viven hawai pasan practicando deporte favorito surf padre multimillonario viaje permite organizar fiestas espectaculares lujosa mansion situacion cambia radicalmente incidente agente policia expulsados colegio padre decide castigarlos mandandolos anda campamento utah;0
policia takabe investiga extraños asesinatos victimas aparecen herida arma blanca forma culpables personas totalmente normales ningun motivo cometido asesinato takabe empieza sospechar influenciando gente matar;1
grupo excentricos estudiantes secundaria encuentran atrapados aula castigo compañeros convierten horda zombis hambrientos film shaun of the dead the breakfast club;0
expedicion cientifica une grupo poderosa compañia farmaceutica busqueda rara orquidea negra florece profunda jungla isla borneo interes flor contiene poderosa sustancia alberga secretos eterna juventud inmortalidad descubren orquidea serpientes gigantes aumentar tamaño vitalidad;0
 años carmen juni cortez separaron carmen retiro finalmente eventos spy kids game over  maniaco conocido relojero amenaza apoderarse planeta agente retirada marissa cortez wilson llamada nuevamente jefe oss hogar criada espia niña armageddon acercandose rapidamente rebecca cecil hijastros ven empujados accion enteran aburrida madrastra superespia tendran dejar diferencias combatir recibiran pequeña ayuda par mini espias carmen juni cortez mini espias originales podran salvar mundo mantener familia unida;0
limite colapso situacion economica empeora momentos apoyandose creciente delincuencia miedo gobierno continua oprimiendo productivos misteriosamente desaparecen hombre respuesta mujer camino pararan detenerlo salvarlo juro vida juraron encontrarlo ¿quien john galt;0
erin gruwell hilary swank joven profesora recien licenciada empieza dando clases lengua instituto long beach california cuyos alumnos viven barrios marginales marcados violencia bandas comienzo descubre ganarse respeto confianza ayudarles cambiar ana frank adolescentes afortunados vivieron tragedias escribieron;1
expedicion tierras salvajes americanas legendario explorador hugh glass brutalmente atacado oso muerto miembros partida caza cruzada sobrevivir glass supera inimaginables tribulaciones traicion confidente john fitzgerald guiado pura determinacion amor familia glass debera superar duro invierno busca descanso motivo seguir encontrar redencion;1
avion viaja vicepresidente unidos cae isla pacifico tormenta isla habitada grupo rebelde lucha gobierno situado filmaffinity;0
basada historia real haberse retirado boxeo james braddock decidio volver cuadrilatero años depresion alimentar familia boxeador talento coraje sacrificio dignidad llevaron cumbre;1
dwar basada leyenda coreana enrevesada delirante historia comienza  años remota aldea corea pareja asediados malvado imogi folklore coreano criatura gigante encarga salvaguardar tierra dispuesto dejarles vivir paz años reencarnaciones malvado ejercito criaturas perseguiran incansablemente pareja salto siglos trama continua actualidad angeles;0
nan;0
max fisher jason schwartzman estudiante rushmore escuelas prestigiosas editor periodico escolar capitan presidente numerosos clubs sociedades pesimo estudiante deja pensar algun expulsaran colegio max enamora elegante profesora miss cross olivia williams cortejo fracasa entera señor blume bill murray padre compañeros clase conquistar amor profesora;1
dj compositor york jack morell steve guttenberg necesita oportunidad lograr musica escuchada obtener contrato grabacion ayuda compañera supermodelo valerie perrine irritante abogado impuestos campeon olimpico bruce jenner reunen peculiar grupo cantantes traidos vecindario greenwich village singular aventura  diversion fantasia fiebre discos biografia libre recrea creacion grupo “village people”;0
deuce rob schneider limpiador peceras ingenuo corazon creia carrera gigolo terminado veia tentado regresar increible profesion placer pagado hicks eddie griffin antiguo proxeneta ve implicado asesinatos gigolos prestigiosos europa deuce ve obligado regresar espia incognito limpiar nombre amigo propositos competir poderosa unidad europea prostitutos exponerse serie estrafalarias clientes lios conoce hermosa eva hanna verboom sufre desorden cronico obsesivocompulsivo extremadamente talentosa filmaffinity;0
amy travis graham grupo estudiantes cinematografia sueñan llegar hacerse famosos hollywood conseguirlo deberan sobrevivir semestre universidad alpine famosa escuela cine competencia alumnos capaz acabar cualquiera literalmente alpine estudiante curso recibira prestigioso premio hitchcock tesis realizada forma largometraje galardon garantiza ganador iniciar brillante carrera hollywood amy mayfield joven estudiante cine documental decidida hacerse premio encuentro reese encargada seguridad campus amy empieza interesarse historia rodea leyenda urbana ambientada universidad pendleton lugares reese anteriormente;0
objetivo andrew neiman joven ambicioso baterista jazz triunfar elitista conservatorio musica costa estudia marcado fracaso carrera literaria padre andrew alberga sueños grandeza terence fletcher profesor conocido talento rigurosos metodos enseñanza dirige conjunto jazz conservatorio fletcher elige andrew formar conjunto musical dirige cambia vida joven pasion andrew alcanzar perfeccion convierte obsesion despiadado profesor limite capacidad salud mental;1
uma thurman asesina boda atacada miembros banda jefe bill david carradine logra sobrevivir ataque queda coma años despierta trozo metal cabeza deseo venganza corazon;1
aventurero capitan jack sparrow recorre aguas caribeñas andanzas terminan enemigo capitan barbossa roba barco perla negra ataca ciudad port royal secuestrando elizabeth swann hija gobernador will turner amigo infancia elizabeth une jack rescatarla recuperar perla negra prometido elizabeth comodoro norrington persigue bordo hms impavido barbossa tripulacion victimas conjuro condenados vivir eternamente transformarse noche esqueletos vivientes fantasmas guerreros;1
myles berkowitz novia encontrar decide montar  citas myles director cine paro decide filmar  citas pelicula busqueda amor decide necesita actores actrices guiones decorados pelicula real pelicula especial falta myles veinte citas encontrado novia;0
diez años conocerse pasarelas sesiones fotos derek hansel caido olvido deciden emprender aventura busca fama exito perdieron viajan europa enfrentarse celebridades secuela zoolander ;0
nan;0
sophie joven  años descanso tienda sombreros familia frecuentes paseos conoce enigmatico mago howl despierta ira bruja paramo odia howl fuerzas sophie vuelve tienda bruja pasar clienta acercarse lanzarle hechizo ¡que convierte sophie anciana  años sophie revelar autentica identidad recurre howl buscar solucion problema embarca viaje fantastico castillo ambulante mago habitado personajes curioso sophie necesita ayuda howl realmente apuros;1
apolo  inicia viaje luna abril  tripulacion punto llegar destino explosion espacio perder oxigeno energia curso nave convierte situacion desesperada hombres tripulantes especialmente oxigeno amenaza agotarse mundo entero año conocio gloria aventura espacial hombre piso luna contiene respiracion espera acaba angustiosa espera;1
gilly noble chris klein timido muchacho albergue animales pequeña localidad indiana enamora jo wingfield heather graham atractiva peluquera obsesionado encontrar madre contrata inepto detective viene abajo detective privado desvela autentica madre gilly valdine wingfield sally field madre jo;0
año  ciudades naciones tierra yermo desolado raza humana punto extinguirse mil años malvada raza alienigenas psychlo aniquilaron defensas terrestres esclavizaron hombres joven jonni goodboy tyler unica esperanza humanidad;0
simon keller cusack ladron americano llega extranjero necesidad hacerse algun conductor ayude golpes contratar algun conductor pelo decide contratar servicios instructor campeon peter roberts jane leccion keller roba banco roberts remedio utilizar talento conduccion alejarse policia mafiosos quieren hacerse motin;0
historia camarera seguro biel inicia cruzada washington recibir impacto clavo cabeza convierte cara visible afectados “extraños accidentes” intentara favores congresista escrupulos gyllenhaal;0
exboxeador terry malloy serio aspirante titulo ve obligado ganarse vida trabajando johnny friendly jefe conflictiva banda gansteres ciudad matones friendly asesinan brutalmente hombre terry comienza sentirse culpable vida iniciando peligrosa lucha derrocar imperio hampa;1
varsovia  pianista polaco origen judio wladyslaw szpilman adrien brody interpreta tema chopin radio nacional polonia aviacion alemana bombardea capital regimen nazi invadido paises invadidos cabo politica judios szpilman familia padres hermano hermanas ven obligados dejar casa pertenece trasladarse miles personas origen judio ghetto varsovia wladyslaw pianista restaurante propiedad judio colabora nazis hermano henryk ed stoppard prefiere luchar nazis años habitantes ghetto trasladados trenes campos concentracion;1
nan;1
ambientada mitico mundo rudos vikingos dragones salvajes basada libro infantil cressida cowell comedia accion narra historia hipo vikingo adolescente encaja exactamente antiquisima reputacion tribu cazadores dragones mundo hipo trastoca encontrar dragon desafia compañeros vikingos mundo punto vista totalmente;1
nan;0
año  plena fiebre oro hermanos dejan familia enfrentan peligros tierra yukon encontrar violento autoritario padre;0
nan;0
veinte años accidente fallecio protagonista obra teatro instituto estudiantes centro situado pequeño pueblo deciden resucitar fallida produccion teatral intencion rendir homenaje aniversario tragedia descubren habria dejar;0
cohete policia espacial surca infinito buscando delincuentes interior viajan hermosa galaxina robot sentimientos cuerpo playmate sargento thor atractivo experimentado piloto gusta ejercicio semidesnudo puro boca enamorado galaxina buzz cowboy espacial joven ligeramente alocado capitan cornelius butt tipo cuidadoso aspecto parecido asombroso personaje nintendo llamado mario vidas correran peligro encomiende arriesgada mision viajar altar  busca “estrella azul” mineral posee interior energia estrellas nombrarlo suenan coros celestiales;0
vietnam  retirada tropas americanas saigon sume caos familia nguyen tantas sufre consecuencias depuracion ideologica impone gobierno comunista long padre recluido campo reeducacion condenado trabajos forzados sufre palizas hambre aislamiento resto familia dificultades logra escapar bote refugiados llega unidos propone empezar vida libre digna;0
thriller famoso asesino zodiaco asesino serie   mato numerosas personas san francisco enviaba medios comunicacion cartas pistas accion centra largas pesquisas detectives intentaron darle caza investigaciones periodistas trataron averiguar identidad;1
nan;0
pueblo rural sur francia joven  años elliot madre beatrice recogen casa vacaciones venderla volver inglaterra chico experimenta despertar sexual madre enfrentarse declive matrimonio relacion cambiante hijo situacion complica aparece pueblo apuesto clement convierte objeto deseo miembros familia;1
gordie david arquette enfervorizados seguidores lucha libre descubren jimmy king idolo traicionado promotor titus sinclair lamentable pelea caido olvido emprenderan encorazonada comica rebelion buscar recuperar rey lucha;0
narra viaje realizan padre alcoholico distante hijo montana nebraska recoger cree premio millon dolares;1
nan;0
adam dave doofer universitarios expulsados hermandad buscan refugio permanente hermandad inconveniente grupo feministas agraciadas remedio disfrazarse mujeres llamar atencion percataran crueles hombres chicas filmaffinity;0
jimmy markum penn dave boyle tim robbins devine kevin bacon niños crecian juntos peligroso barrio obrero boston pasaban jugando beisbol calle dave ocurrio marco vida amigos veinticinco años tragedia vuelve unir asesinato katie emmy rossum hija  años jimmy policia asignan caso pendiente jimmy desesperacion intentando tomarse justicia mano;1
protagonista ingeniero sonido peliculas terror baratas noche graba efectos sonoros observa coche viaja pareja cae puente rio esfuerzos salvar chica entera hombre muerto candidato presidencia nacion recuerda escuchado disparo accidente empieza sospechar atentado;1
trama pelicula gira torno joven llamado tim lake protagonista familia curioso don viajar traves descubrir cualidad tim empieza beneficiarse cambiar aspectos vida enamora chica mary conoce transladarse vivir londres motivos historia amor vera beneficiada gracias don tim protagonista tardara darse habilidad capaz ampararle problemas cuestiones familiares;1
doris roberts pratt queda asombrada personaje tele favorito fat albert thompson chicos cosby salen television meten mundo real filmaffinity;0
 años trabajando cadena veterano presentador howard beale abandonar puesto nivel audiencia jefe amigo max schumacher semanas despedirse espectadores beale viudo alcoholico queda trastocado decide anunciar emision suicidara programa camaras precedentes provoca expectacion compañeros trataran convertir destruccion hombre negocio rentable;1
escuchar testimonios valorar pruebas presentadas jurado popular compuesto doce hombres decidir unanimidad absuelve condena muerte joven acusado matado padre principio once completamente convencidos culpabilidad inclinan condena discrepa empieza plantear dudas razonables resquebrajando inicial seguridad demas alabadisimo debut cinematografico sidney lumet;1
años hipo empezo entrenar dragon rompiendo tradicion vikinga cazarlos astrid resto pandilla conseguido difundir isla deporte carreras dragones realizan carrera atraviesan cielos llegando territorios inhospitos viaje descubren cueva cubierta hielo resulta refugio cientos dragones salvajes cuida misterioso guardian hipo unen guardian proteger dragones fuerzas malignas quieren acabar;1
documental mundo rock rodado  scorsese filma conciertos despedida the band pasaron bob dylan morrison neil young joni mitchell neil diamond eric clapton miticas figuras rock ultimas decadas filmaffinity;1
quincy monica vecinos crecen compartiendo amor baloncesto hechos celos orgullo vida llevan encuentros desencuentros vividos intensidad playoff estancia barcelona monica espectacular topmodel corazon quincy podran separarlos;1
slevin vida ido casa acaba declarada ruinas sorprendido novia cama perder vista angeles marcha vivir york apartamento amigo nick fisher peores gangsteres ciudad rabino jefe antiguos socios enemigos irreconciliables cruzaran vida pretenda vengar muerte hijo asesinando primogenito idea desencadenar guerra bandas buscar jugador deba dinero jefe obligarle matar hijo rabino;1
nan;0
año  mil niños estadounidenses arrancados escuelas amigos hogares llevados sembradios cortan recogen cosecha consumimos afirma documental the harvestla cosecha producido reconocida actriz eva longoria  texas michigan florida produccion presenta historia zulma perla victor niños trabajadores campo sacrifican niñez persiguiendo cosecha alimenta familias  documental presenta controversia actual permitir menores edades   años campo legalmente consentimiento paterno horarios clase limite;0
nan;0
nan;0
tony stark reactivar programa caido desuso cuyo objetivo mantener paz empiezan torcerse heroes poderosos tierra incluyendo iron man capitan america thor increible hulk viuda negra ojo halcon tendran afrontar prueba definitiva destino planeta ponga juego villano ultron emerge correspondera vengadores detener terribles planes incomodas alianzas llevaran inesperada accion allanara camino epica unica aventura;1
 sangrienta guerra civil norteamericana gente emigro oeste busca prosperidad fortuna wyatt earp hombre ley abandonado placa pistola formar familia john dochollyday caballero sur reconvertido pistolero jugador;1
adaptacion pantalla autobiografia navy seal chris kyle tejano record muertes francotirador ejercito norteamericano marine grupo operaciones especiales marina unidos chris kyle enviado irak mision proteger compañeros ejercito precision milimetrica salva incontables vidas campo batalla medida extienden valientes hazañas gana apodo “leyenda” reputacion crece lineas enemigas ponen precio cabeza convierte objetivo prioritario insurgentes enfrentando batalla casa marido padre mundo;1
historia lehi esposa sariah hijos laman lemuel sam nefi salen jerusalen profetizo pueblo acerca destruccion jerusalen viaja desierto familia envia nefi hermanos regreso jerusalen traer planchas bronce familia ismael hijos hijas lehi casan hijos hijas ismael toman familias continuan desierto  nefi construye barco cruzan mar tierra prometida americas lehi muere tierra prometida;0
nan;0
jack torrance traslada mujer hijo impresionante hotel overlook colorado encargarse mantenimiento temporada invernal permanece cerrado aislado nieve idea escribir novela cuida instalaciones largos solitarios meses invierno llegada hotel jack comienza padecer inquietantes transtornos personalidad comienzan suceder diversos fenomenos paranormales;1
