id;title;overview;release_date;like
348677;The Model;Emma, una emergente modelo de moda, lucha por entrar en el mundo de la moda parisina,desarrolla una obsesión peligrosa con el fotógrafo de moda masculina Shane White.;11/2/16;
355234;Peur de rien;En los años 90, Lina de 18 años, llega a París para estudiar. Ella busca lo que nunca encontró en el Líbano, su país de origen: una forma de libertad. Con el instinto de supervivencia como único equipaje va de un París a otro al ritmo de sus encuentros amorosos, porque a los 18 años se sueña con abrazar al mundo y no a un único hombre.;10/2/16;
504248;Curiosity: vida en Marte;El planeta rojo nos fascina por el parecido que tiene con la Tierra. Si se descubren pruebas de que existieron formas de vida en Marte, ¿qué consecuencias tendrá para la humanidad?;10/2/16;
382079;Funny or Die presenta: La película del arte de la negociación de Donald Trump;Mediometraje paródico que pretende haber sido dirigido por el mismo candidato republicano en los años 80. Toma su título del popular libro de consejos de Trump de 1987 y simula ser un especial de televisión que el empresario desechó molesto, pues su transmisión fue cambiada por un partido de futbol.;10/2/16;
364051;Las inocentes;Narra la historia real de unas monjas polacas embarazadas tras ser violadas por las tropas rusas tras terminar la II Guerra Mundial. Agosto de 1945. Un monasterio cerca de Varsovia (Polonia) alberga un oscuro secreto. Mathilde Beaulieu es una joven médico enviada por la Cruz Roja con el fin de garantizar la repatriación de los prisioneros franceses heridos en la frontera entre Alemania y Polonia. Pero la sorpresa llega cuando descubre que una gran parte de las hermanas del convento están embarazadas por soldados del Ejército Rojo. Aunque Mathilde es inexperta, deberá aprender a sacar adelante esta inusual situación y ayudar a las hermanas.;10/2/16;
293660;Deadpool;Basado en el anti-héroe menos convencional de la Marvel, Deadpool narra el origen de un ex-operativo de la fuerzas especiales llamado Wade Wilson, reconvertido a mercenario, y que tras ser sometido a un cruel experimento adquiere poderes de curación rápida, adoptando Wade entonces el alter ego de Deadpool. Armado con sus nuevas habilidades y un oscuro y retorcido sentido del humor, Deadpool intentará dar caza al hombre que casi destruye su vida.;9/2/16;1
381710;Goya - Un espectáculo de carne y hueso;Francisco de Goya es el artista más famoso de España y considerado el padre del arte moderno. No sólo un brillante observador de la vida cotidiana y el turbulento pasado de España, es el retratista dotado y comentarista social por excelencia.;8/2/16;
381705;Pintando el jardín moderno: De Monet a Matisse;Claude Monet era un entusiasta horticultor y, podría decirse, que es uno de los más importantes pintores de jardines de la historia del arte, pero no fue el único. Grandes artistas como Van Gogh, Bonnard, Sorolla, Sargent, Pissarro y Matisse vieron los jardines como una potente fuente de inspiración para su arte. Estos excelentes artistas, entre otros muchos famosos nombres, protagonizan la innovadora y vasta exposición de la Royal Academy de Londres..;8/2/16;
381707;Nuestros amantes;Carlos (Noriega) es un guionista cinematográfico que se siente frustrado profesionalmente. Con 30 años, Irene (Jenner) no tiene claro qué hacer con su vida. Sobre ellos aún planean las sombras de sus antiguas relaciones: María (Salamanca) y Jorge (Gabino Diego). Cuando Irene se encuentra con Carlos en una librería-café, aunque no lo conoce, se acerca a él y le propone un juego: convertir sus anodinas vidas en una aventura. Irene es una soñadora nata, pero Carlos ha olvidado cómo soñar. Juntos harán lo imposible por lograr ser felices. Sólo hay una norma: no enamorarse.;8/2/16;
519150;Los crímenes del día de todos los santos;Noviembre de 1970. Varios restos humanos aparecen en un torrente de Sant Miquel de Balansat, un pequeño pueblo rural en el norte de Ibiza. El sargento Prats, jefe de la Guardia Civil española en el área, y el cabo Ramírez, su nuevo asistente, llegan al lugar donde han aparecido los cuerpos. Prats no se sorprende particularmente con el descubrimiento y revela al recién llegado Ramírez que el descubrimiento de fragmentos humanos se repite año tras año desde hace dos décadas.;8/2/16;
381890;La sirena;"Película ""The Mermaid (Mei ren yu)"", en la que Liu Xuan participa en un proyecto que involucra la regeneración del mar y el cual amenaza la subsistencia de las sirenas. Shan, una de las sirenas, es enviada para impedirlo, pero termina enamorándose. Sin embargo, cuando Xuan planea dejar el proyecto, Shan y las otras sirenas son cazadas por una organización oculta que pretende exterminarlas.";8/2/16;
523908;Semilla;Historia que ocurre en el camino de Nara a Tokyo, en el cual una chica encuentra a un chico que le regala una manzana.;8/2/16;
503767;Como llegar a... Egipto;"Esta serie documental es del tipo de aventureros que nos enseñan paises y ciudades de una forma mas natural,mas humana con mas contacto con los lugareños.De la mano de los tres hermanos Eagar Jeff ""Bass"" ,Chris ""Squids"" y Steve ""Krusty"" vamos a conocer lugares,cosas que no salen en las guias turísticas.De este turismo mochilero son unos verdaderos artistas estos ""Eagar""..ya lo vereis..";7/2/16;
386261;Licenciada para infidelidades;Oscar y Ella son los  propietarios de una antigua cervecería y  están a punto de celebrar sus bodas de plata. Reciben una interesante propuesta de negocio que rápidamente desestiman.;7/2/16;
373451;Michael Jackson. De la Motown a Off the Wall;"Dirigido por Spike Lee, ""Michael Jackson. De la Motown a Off the Wall"" realiza un retrato del música estadounidense y cuenta cómo pasó de niño prodigio a 'Rey del pop', catapultado por el espectacular éxito de su quinto disco en solitario, ""Off The Wall"", del que se vendieron más de 20 millones de copias en todo el mundo.";6/2/16;
503554;Regreso a Marte;“Regreso a Marte” es el primer documental que relata las claves del fracaso de la sonda Schiaparelli de la Misión ExoMars de la Agencia Espacial Europea (ESA) y Roscosmos, su homóloga rusa así como los pormenores de esta misión que ha intentado escribir un nuevo capítulo en la historia de la exploración del planeta rojo. Se han enviado docenas de misiones a Marte, pero sólo menos de la mitad han prosperado. Esta estadística subraya la dificultad que aún supone enviar dispositivos a Marte y conseguir que lleguen en condiciones lo suficientemente buenas como para enviar datos a la Tierra.  ¿Cómo se prepara una misión a Marte desde la Agencia Espacial Europea? ¿Hay agua en Marte? ¿Hubo vida en algún momento? ¿Cuáles son las diferencias entre la superficie de Marte y las de la Tierra? ¿De veras es posible hacer de Marte una colonia terrestre?;6/2/16;
329833;Zoolander No. 2;"Diez años después de conocerse entre pasarelas y sesiones de fotos, Derek y Hansel han caído en el olvido. Deciden entonces emprender una nueva aventura en busca de la fama y el éxito que perdieron. Para ello, viajan a Europa para enfrentarse a las nuevas celebridades. Secuela de ""Zoolander"" (2001).";6/2/16;
381002;賭城風雲III;Ken está celebrando una ceremonia de bodas en Macao para su hija, Rainbow, quien se casa con su protegido, Vincent. Los mejores amigos de Ken, Vic y Mark, están invitados a la boda. En el día de la boda, Mark recibe una llamada telefónica de Michael Chen, quien le advierte que un misterioso magnate ha contratado mercenarios para asesinar a Ken. La boda es entonces saboteada, mientras que Ken y Mark son acusados de haber engullido el dinero ilícito de DOA. Una vez más, Ken y Mark están siendo perseguidos por asesinos y Michael llega para rescatar a los muchachos junto con la ayuda de Faye, la sobrina de Ko Chun.;6/2/16;
405235;Rapsodia;Un sexagenario solitario vive en un pequeño apartamento en el último piso de un bloque de viviendas. Cada día, una joven pasa para dejarle a Teo, su bebé, para que se lo cuide. Un lazo de unión natural e insólito se va a tejer entre estos dos seres humanos, uno macizo y robusto, el otro pequeño y delicado.;6/2/16;
377431;Amor a la carta;Una ejecutiva es enviada a un pequeño pueblo a renovar la imagen de un restaurante como parte de una adquisición estratégica. Pero el restaurante resulta estar en su pueblo natal, el cual no ha visitado en años, y su dueño es su amor adolescente.;6/2/16;
381737;Manson's Lost Girls;'Manson's Lost Girls' es una película original sobre un grupo de chicas adolescentes que ayudaron a Manson a cometer los terribles asesinatos. La historia sigue a una de ellas, Linda Kasabian, y cómo se unió a la comuna hippie de Spahn Ranch. Allí conoce a una idílica familia que la acoge con los brazos abiertos sin hacer ningún tipo de pregunta. Linda comienza a ver la maldad en Manson aunque los demás le siguen fielmente. Kasabian testifica contra Manson y sus seguidores durante el juicio por el asesinato de Sharon Tate.;6/2/16;
270487;¡Ave, César!;En el Hollywood de los años 50, uno de los grandes estudios pretende hacer una gran superproducción de romanos protagonizada por una gran estrella (Clooney), pero el actor es secuestrado durante el rodaje.;5/2/16;
332721;Dad's Army: El pelotón rechazado;"Adaptación de la comedia inglesa ""Dad's Army"" que versa sobre un pequeño pelotón de soldados voluntarios que fueron rechazados para el servicio militar activo. Mientras la Segunda Guerra Mundial (1939-1945) se acerca a su fin, el grupo intenta mantener el honor local durante las visitas de una seductora periodista y de un espía alemán.";5/2/16;
383682;Planeta solteros;Él es una de las principales celebridades en el país: un presentador de televisión de habla rápida, que puede bromear para salir de cualquier situación. Las mujeres quieren estar con él, los hombres quieren ser como él. Está buscando un nuevo tema para discutir en su popular programa de entrevistas. Ella es maestra en una escuela musical, una niña tímida que busca al Sr. Perfecto en un sitio de citas por Internet. Él la ayudará a darse cuenta de su potencial y le enseñará cómo reconocer a varios tipos de hombres por lo que son, ella le enseñará de qué se trata la vida real. El espectáculo se convertirá en un gran éxito. Parece que están destinados a enamorarse y estar juntos, pero un día ella realmente conoce al Sr. Perfecto en la red.;5/2/16;
384356;The Look of a Killer;Amuli Edelmann interpreta a Viktor Kärppä, ex agente especial de Rusia atormentado por su pasado. Se instala en Finlandia, el país de sus antepasados, y trata de ganarse la vida tanto como un investigador privado y facilitador de negocios para los inmigrantes rusos, pero se encuentra permanentemente asociado con el crimen organizado. Kärppa no es un asesino, aunque se parece a uno. ¿Puede un hombre cambiar su identidad,  o arrojar su lealtad, simplemente mediante el cruce de una frontera?;5/2/16;
393003;Wildflower;Chloe, una estudiante universitaria, despierta una mañana rodeada de dibujos que no recuerda haber pintado y cree que son premoniciones de que algo malo va a suceder. Atormentada por pesadillas y momentos de amnesia, escapa del hospital donde la han encerrado y, junto a Josh, ambos emprenden una incesante búsqueda que los lleva a confrontar sus temores del pasado y su fe.;5/2/16;
387536;La puerta abierta;Rosa es prostituta, heredó el oficio de Antonia, su madre, quien ahora se cree Sara Montiel y convierte su vida cotidiana en un infierno. Rosa no sabe ser feliz. No puede. Pero la llegada inesperada de un nuevo integrante a su particular (y absurda) familia le dará una oportunidad única para lograrlo.;5/2/16;
383200;Bitcoin Heist;"Para atrapar al hacker más buscado de Interpol, que se llama a sí mismo “The Ghost”, el agente especial DaDa reúne a un equipo de criminales expertos para llevar a cabo el último golpe. La alineación incluye: Jack Magique, un mago de la calle y un carterista principal; Luhan y Linh, un padre y su hija, Vi, campeón de League of Legends, fanático del manga y hacker experto; Y Phuc, un contador flaco que trabaja para el fantasma. Phuc ha aceptado trabajar con la policía a cambio de protección contra su notorio empleador, un playboy de industriales tecnológicos coreano-alemanes llamado Thomas Nam.";5/2/16;
355066;The Bad Cat;¿Cansado de los vídeos de gatitos que pueblan internet? Bad Cat tiene la solución a esta sobredosis de monerías, proponiendo una adaptación del cómic underground más popular en Turquía. Sus creadores definen al protagonista como un cruce entre Garfield y Fritz el Gato, envuelto en un embrollo al más puro estilo Tarantino.;5/2/16;
297806;Hank Williams, una voz a la deriva;Biografía del músico y leyenda del country Hank Williams, desde sus orígenes humildes hasta su ascenso al estrellato, algo que le repercutiría de forma directa en su salud y vida personal.;5/2/16;
373314;Corrupción y poder;Cuando un joven y ambicioso abogado acepta un caso contra un poderoso ejecutivo de una gran compañía farmacéutica, el joven letrado pronto se percata que está inmerso en un asunto mucho más complejo de lo que pensaba.;5/2/16;
381418;Sanam Teri Kasam;Saru (Mawra Hocane) es una chica muy tradicional que sueña con casarse y formar una familia, pero no tiene suerte en el amor y los pretendientes no paran de rechazarla. Un día conoce a un joven muy atractivo, cuando ambos se quedan atrapados en el ascensor. Inder (Harshvardhan Rane) es un chico atormentado que ahoga sus penas en el alcohol. ¿Quién iba a pensar que un pequeño encuentro cambiaría para siempre sus vidas?.;5/2/16;
348748;Conexión Estambul;Nick Tschiller, un duro policía de Hamburgo, viaja a través de Turquía y Rusia para rescatar a su hija de las manos de un agente secreto turco que está preparando un atentado en Moscú.;4/2/16;
381355;Noblesse: Awakening;"Cadis Etrama di Raizel se despierta a partir de 820 años de sueño y comienza una nueva vida como estudiante de secundaria. Sus días pacíficos como estudiante son pronto interrumpidos por un grupo de atacantes conocidos como los ""Sindicatos"". Noblesse sigue a Raizel y su leal servidor, Frankenstein, ya que protegen y salvan constantemente a los nuevos amigos humanos de Raizel de las misteriosas amenazas.";4/2/16;
330483;La decisión (En nombre del amor);Travis Parker tiene todo lo que un hombre puede desear y le gusta aprovechar la vida al máximo, pero hay algo que se resiste a probar: enamorarse. Eso cambiará cuando aparece en su vida Gabby Holland, una asistente pediátrica que se acaba de mudar a la casa de al lado.;4/2/16;
368940;Robinson, una aventura tropical;En una pequeña y exótica isla, un papagayo extrovertido de nombre Tuesday piensa que vivir en ese paraíso es muy poca cosa para el - y el está albergando su deseo de conocer el mundo. Después de una violenta tormenta, la isla recibe un refugiado: Robinson Crusoe. Lo que comienza con un juego de interés, ya que el pájaro ve en el joven un billete para salir de la isla y el joven, en Tuesday, una manera de sobrevivir en ese lugar, se desarrollará una profunda relación de amistad y compañerismo.;4/2/16;
58431;Orgullo + Prejuicio + Zombis;Adaptación cinematográfica de la novela gráfica homónima de Seth Grahame-Smith, basada en el clásico literario de Jane Austen, que se desarrolla en un universo alternativo a la Regencia Británica de 1819, donde una plaga de zombies invaden la apacible población inglesa de Meryton.;4/2/16;
405458;Mini Force: Los nuevos superhéroes;Miniforce, un grupo de trabajo especial de los guardabosques de élite, se enfrenta al Ejército de Lagartos para salvar la Tierra antes de que sea demasiado tarde, en esta precuela de la serie de televisión.;4/2/16;
255160;En la Vía Láctea;"Primavera en tiempos de guerra. Cada día, un lechero atraviesa el frente en burro, esquivando las balas para llevar su preciada mercancía a los soldados. Bendecido por la suerte en su misión, amado por una hermosa aldeana, un futuro apacible parece esperarle… hasta que la llegada de una misteriosa mujer italiana da un vuelco a su vida. Así comienza una historia de amor prohibido y apasionado que sumergirá a ambos en una serie de aventuras fantásticas y peligrosas. El destino los ha unido, y nada ni nadie parece poder detenerlos... Basada en una idea originalmente explorada por el cineasta en el cortometraje que hizo para la película de episodios ""Words with Gods"".";3/2/16;
369778;Monsieur Chocolat;Belle Époque. El payaso Chocolat (Omar Sy), el primer negro que trabajó en un circo francés, tuvo un enorme éxito a finales del siglo XIX. Fue también el primero en hacer publicidad, el que inspiró a otros artistas de la época como Toulouse Lautrec o a los hermanos Lumière participando en varias de sus primeras películas. Él y el payaso Foottit (James Thierrée) fueron pioneros en la creación de un dúo entre un payaso “Carablanca” y un payaso “Augusto” negro. Chocolat, cuyo nombre era Rafael Padilla, nació en Cuba hacia 1865 y, siendo un niño, se trasladó a Europa. En España trabajó como sirviente, limpiabotas y minero. El destino lo llevó a Francia a trabajar en el circo. Pasó de ser esclavo a ser un hombre libre, del circo al teatro, y del anonimato a la fama.;3/2/16;
379731;Little Savages;Mientras vive en Indiana con su tía, Albie forma una alianza con un grupo variopinto de chicos, para encontrar un tesoro escondido, antes que los acosadores del pueblo.;2/2/16;
381789;Snowbird;Snowbird narra el viaje de una joven a través de una destartalada comunidad en mitad del desierto, compartiendo su tarta casera con los habitantes a lo largo de su ruta. (FILMAFFINITY);2/2/16;
401977;Quien siembra amor...;"Julie, una agricultora de 35 años, está de acuerdo con Djibril, un inmigrante de Mali, para ayudarla en la granja. Como beneficio adicional, ella le pide que hacerse pasar por su ""novio"" en presencia de su madre, Huguette, que se está en su casa con la intención de encontrar un marido. A pesar de sus buenas intenciones, Djibril es completamente abrumado por la gran cantidad de trabajo agrícola, y muy sorprendidos de tener ""mentir"" a Huguette, que irrita a Julie que no tiene un carácter fácil. Las tensiones aumentan, despertando el interés de Huguette que cree que a pesar de sus diferencias culturales y personalidades, Julie y Djibril están hechos el uno para el otro.";2/2/16;
380565;Allanamiento de morada;Una mujer y su hijastro quedan a merced de un trío de expertos ladrones que irrumpen en su lujosa y apartada mansión a las afuera de la ciudad. A medida que la noche avanza, su única forma de posible ayuda proviene de una llamada con un especialista en sistemas de seguridad.;2/2/16;
288171;Blue Mountain State: The Rise of Thadland;Blue Mountain State: The Rise of Thadland relata que luego de que Thad se gradúa y entra en la NFL, el quarterback Alex debe guiar a su equipo y luchar para salvar su casa de ser cerrada por el rector de la universidad.;2/2/16;
380733;Fight to the Finish;Un joven combatiente aficionado se hace enemigo de un duro delincuente cuando se pone en medio de su vecina de al lado y su ex novio abusivo. A medida que su vida personal se ve amenazada, se da cuenta que debe terminar la lucha que empezó, pero esta vez se terminará en el ring por el campeonato.;2/2/16;
385363;Hollow Creek;Buscando inspiración para su última novela de terror, un escritor de Nueva York se retira a una remota cabaña en las montañas Apalaches en compañía de su amante. La situación da un giro inesperado cuando la amante aparece asesinada, convirtiéndose en el principal sospechoso.;1/2/16;
378396;Alba;"Alba, una niña de 11 años, debe ir a vivir con su padre, Igor, debido a la enfermedad de su madre. Igor es un hombre obsesivo y solitario, a quien ella apenas conoce, que después de separarse de la familia se encerró en una casa pequeña. La convivencia para Alba es casi insoportable; su padre le recuerda todo aquello que la acompleja de sí misma. (FILMAFFINITY)";1/2/16;
382054;過年好;Cuando la hija de un padre regresa a casa de Pekín con su propia hija durante el Año Nuevo Chino, el conflicto estalla a través de las tres generaciones.;1/2/16;
422996;La voz del padre;Vince tiene 13 años y toca la batería. Su padre, Fred, tiene un pasado glorioso como guitarrista y cantante de rock. Salvo que Fred, fumador empedernido, se está quedando sin voz. Y que no es realmente su padre...;1/2/16;
378454;Pacífico;La construcción de una casa proyectada en las playas de Puerto Escondido, Oaxaca, enmarca la historia de tres personajes y sus reflexiones ante el mundo.;1/2/16;
508817;Vampariah;"Mahal es parte de un escuadrón de élite de cazadores expertos responsables de mantener al mundo a salvo de los vampiros y otras criaturas de la noche. Su misión de librar al mundo de esta amenaza de los no muertos se ve comprometida cuando su destino se entrelaza con un ""aswang"" (un vampiro auto-segmentado del folclore filipino) que la obliga a elegir bandos en una guerra milenaria.";1/2/16;
383866;Cuando ya no esté;Cuando Marie-Laure, una madre de cuatro niños pequeños, se da cuenta  que el cáncer que le roe le deja sólo unos meses de vida,  no se lo piensa mas, y decide que  la felicidad de sus hijos y su futuro es lo mas importante. Ella quiere que  crezcan juntos en la misma familia, pero  los servicios sociales no opinan lo mismo. Indignada, Marie-Laure no va a  admitir la derrota. Con la ayuda de sus familiares y los medios de comunicación,  llevará una feroz batalla por el derecho a decidir el destino de sus hijos después de su muerte.;31/1/16;
433819;Beyond Redemption;Un policía encubierto cansado, debe mantener su cobertura mientras trata de salvar a la hija de un famoso Triad Boss para que no se convierta en daño colateral en una operación fraudulenta que salió mal.;31/1/16;
377428;La Consejera del Amor;Una consejera de relaciones de pareja sugiere a una lectora que rompa con su novio, y a él le parece tan indignante que decide criticarla públicamente. Todo cambia cuando ella conoce al apuesto joven.;31/1/16;
375408;Momentos de primavera;Tras un accidente de coche, los Holzner, ven su granja al borde de la quiebra. Su ama de llaves, Katja, será la encargada de salvar a la familia de la ruina financiera;31/1/16;
423878;Fuego cruzado;Samantha regresa a su país tras haber combatido en Irak. Al poco de llegar es inculpada por su implicación en un crimen militar en el que por error atacó a su propio ejército. Otro soldado, sediento de venganza, comienza a perseguir a Samantha para hacerla pagar con su vida.;31/1/16;
348089;Grease Live;"Tras disfrutar de un romance de verano, los adolescentes Danny y Sandy se encuentran por sorpresa en Rydell High. Allí, Sandy se encontrará a la cínica Rizzo y sus Pink Ladies, mientras intenta reconquistar el corazón de Danny, que debe responder ante su grupo de amigos. Remake de ""Grease"". (FILMAFFINITY)";31/1/16;
571410;Bad Cop;Yang Yang, es una joven y hermosa mujer policía, la cual es asignada como policía encubierta para encontrar a un grupo de jóvenes desaparecidas en una escuela secundaria. En el proceso, ella se ve atascada en un pantano.  ¿Qué le sucedió a Yang Yang? ¿Cómo fue que terminó en el pantano?;31/1/16;
374614;En busca del hombre ideal;Cass está tan decepcionada con su novio que decide romper con él. Justo después conoce a un hombre muy divertido en una boda e inicia una relación.;30/1/16;
366901;Cuando cae la nieve;1950, Moscú. Katya es una espía estadounidense en plena carrera armamentística de la Guerra Fría. Cuando le asignan su misión más importante, conseguir información secreta de la joven promesa del gobierno ruso, Alexander, lo último que espera es que va a enamorarse de él. Intentar conciliar su pasión hacia a él con su rechazo al comunismo la llevará a hacer el mayor de los sacrificios, un gesto que Alexander descubrirá treinta años más tarde.;29/1/16;
378421;Esa sensación;Película que narra historias cruzadas sobre el amor, la fe y la voluntad. Un virus obliga a las personas a decir y hacer cosas sin querer, un hombre espía a su padre por la calle tras una confesión y una mujer se relaciona de forma apasionada con objetos de la ciudad.;29/1/16;
265312;El Americano: The Movie;Un pajarito se cruza la frontera entre México y USA para conocer a su héroe (llamado justamente El americano), aunque en el viaje él mismo tendrá que despertar un gran valor para salvar a su familia.;29/1/16;
398792;Lost in the Pacific;Una historia centrada alrededor de un grupo de pasajeros de élite a bordo de un vuelo inaugural de lujo, transoceánico que se convierte en un desastre.;29/1/16;
420760;Ever After High: Juego de Dragones;¡Que comiencen los juegos! En el mas reciente especial épico de Ever After High y Netflix, nuestras poderosas princesas se adentran en una nueva aventura. Los Dragoncitos salen de sus cascarones en Ever After High y regresa el deporte mas increíble ¡El Juego de Dragones! Pero no todo es diversión y juegos, cuando la Reina Malvada escapa de detrás del espejo y planea tomar la escuela.;29/1/16;
392984;94 Feet;St. Michaels, Indiana soportó la explosión de una mina en noviembre de 1991 y sobrevivió a ésta, además de sufrir una recesión económica, pero las circunstancias se ve bastante desesperada cuando el propietario de la mina decide despedir a un 75 por ciento de sus trabajadores. Parece que no hay ninguna esperanza cuando la tragedia golpea en la mina. Una costura cede y muchos de los trabajadores quedan atrapados. La comunidad tiene que unirse para salir adelante, ya que tienen que esperar a las noticias de sus seres queridos. Familias separadas por noventa y cuatro pies de roca y todos con la esperanza de un milagro.;29/1/16;
336435;Embarazados;Una pareja trata de concebir un bebé pese a algunos inconvenientes: él tiene un esperma pobre, vago y anormal y ella se encuentra en etapa premenopáusica… ¡con tan solo 37 años!;29/1/16;
372519;Moisés y los diez mandamientos: La película;Espectacular superproducción de la época que narra la historia bíblica de Moisés, favorito de la familia del faraón, que decide renunciar a su vida de privilegios para conducir a su pueblo elegido hacia la libertad. Versión largometraje de la exitosa serie de TV, pero con escenas inéditas y un final diferente.;28/1/16;
356200;Respira;Elena, una chica griega joven y cualificada, pero con pocas perspectivas de futuro en su país natal, decide marcharse a Frankfurt en busca de una vida mejor. Allí empieza a trabajar de niñera para Tessa, una directiva de éxito que intenta encontrar el equilibrio entre su reciente maternidad y su carrera profesional. Tras las dificultades de los primeros días cuidando a Lotte, de año y medio, Elena empieza a disfrutar del tiempo que pasa con el bebé e incluso se hace amiga de Tessa. Pero un descuido hace que Elena pierda un día de vista a la pequeña Lotte. A partir de ese momento sus vidas cambiarán para siempre.;28/1/16;
348320;Sneekweek;Seis amigos - 3 chicas y 3 chicos - han planeado una semana salvaje en un festival. Pero su semana de fiestas tiene un misterioso inicio: ¿quién reservó la gigantesca villa para ellos? ¿Fue su nuevo y tranquilo compañero de casa, que estuvo involucrado en un oscuro episodio de un pasado que preferirían olvidar? ¡A quién le importa, vamos a la fiesta! Pero cuando Merel empieza a tener graves pesadillas, ve figuras enmascaradas alrededor de la villa y uno de sus amigos desarrolla extraños efectos secundarios a partir de una combinación de fármacos, la fiesta se convierte en una pesadilla.;28/1/16;
351819;50 sombras muy oscuras;"Parodia oficial de ""Cincuenta sombras de Grey"" en la que descubriremos qué pasaría si Christian Grey fuera negro en lugar de blanco y en lugar de tener un cuarto rojo del dolor tuviera una sala de juegos de colores. Hannah recibe el encargo de entrevistar a un joven empresario, Christian Black. La inexperta e inocente chica intenta olvidarlo, pero pronto comprende cuánto le desea. Cuando la pareja por fin inicia una apasionada y desenfrenada relación, Hannah se sorprende por las peculiares prácticas eróticas de Black, al tiempo que descubre los límites de sus propios y más oscuros deseos.";28/1/16;1
413527;Caídos del nido;Fabio ayuda a Dimitri para que finalmente pueda abordar a Linda. En su camino, se encuentran con un pato y sus patitos.;28/1/16;
392536;LEGO Scooby-Doo!: Hollywood encantado;Oooh Hollywood! El brillo, el glamour ... el jinete sin cabeza ?! Unirse a su detective preferido K-9, Scooby-Doo, Shaggy y junto con el Misterio a la banda ya que se encuentran en un oropel de la ciudad ...;28/1/16;
279096;Lazer Team;Esta historia comienza hace décadas, con el proyecto de búsqueda de inteligencia extraterrestre que recibió una señal única del espacio exterior, la cual nunca fue decodificada. O eso nos dijeron. Sin saberlo para el público en general, la señal que fue traducida en secreto decía dos cosas: Una, no estamos solos, y dos, la galaxia es un lugar peligroso. El gobierno de los Estados Unidos ha trabajado en secreto entrenando a un solo Campeón de la Tierra, un guerrero con habilidades increíbles que usará un traje de poder inimaginable diseñado por aliados extraterrestres en preparación por la batalla de la Tierra por su supervivencia contra una raza maligna de aliens...;27/1/16;
371743;Sophie and the Rising Sun;Mientras la Segunda Guerra Mundial hace estragos en Europa, el Sr. Ohta, aparece en el poblado bajo circunstancias misteriosas. Sophie, nativa de Salty Creek, rápidamente queda atrapada por el Sr. Ohta, crece una amistad entre ellos, y del amor mutuo por el arte, nace y florece un cortejo delicado y prohibido. A medida que evoluciona su relación secreta, la guerra se intensifica trágicamente y cuando Pearl Harbor es bombardeada, una oleada de patriotismo equivocado, lleno de intolerancia y violencia barre la ciudad, amenazando la vida del Sr. Ohta. Un trío de mujeres, cada una con sus propios secretos, Sophie, junto con la matriarca del pueblo y su ama de llaves, rechazan la ley arriesgando sus vidas con sus acciones..;27/1/16;
371741;Ali y Nino;Los jóvenes Ali Khan y Nino Kipiani viven en Bakú, una capital cosmopolita y rica en petróleo de Azerbaiyán a comienzos del siglo XX. Ali es un musulmán con pasión por sus antepasados guerreros, mientras que Nino es una chica cristiana de Georgia, con sofisticadas costumbres europeas. Ali está convencido de que se va a casar con Nina, a pesar de sus diferencias culturales y de saber que tienen que superar algunos obstáculos como el consentimiento de sus padres. El inesperado estallido de la Primera Guerra Mundial en 1914 lleva a la ciudad de Bakú a convertirse en el foco de los esfuerzos de Rusia por conquistarla, dada su riqueza en petróleo. A medida que avanza la contienda, Ali y Nino unirán fuerzas a la vez que Azerbaiyán lucha por su independencia.;27/1/16;
352342;Las estaciones;Los directores, después de viajar por el mundo y filmarlo a vista de pájaro, como si fueran aves migratorias, y tras navegar por todos los océanos en compañía de ballenas y otras criaturas marinas, vuelven de nuevo a mostrar la naturaleza con este documental, pero en espacios más familiares. Nos invitan a un viaje maravilloso a través del tiempo, para redescubrir los territorios europeos. Es una epopeya que relata la larga y turbulenta historia común que une al hombre con los animales.;27/1/16;
373757;Beyond Sleep;"Búsqueda mítica de un joven de una piedra que cayó del cielo. Él busca, tropieza y sufre mientras atraviesa el universo sádico del norte de Europa. Sólo encuentra la redención en el límite de la locura. Basado en la icónica novela holandesa ""Nooit meer slapen"" de Willem Frederik Hermans.";27/1/16;
373443;Jacqueline Argentine;Un cineasta nos presenta el tema de su nuevo documental: la hermosa Jacqueline Dumont, una joven francesa que asegura haber descubierto la conspiración de un asesinato encubierto. A pesar de dudar de la veracidad de sus alegatos, el director contrata unos pasantes y se dirige al retiro holístico en Argentina donde Jacqueline se esconde. Allí, el equipo explorará el personaje y filmará su historia. Al llegar a su destino, el cineasta vacila sobre si esta aventura tiene algo de valor, pero se convence de que puede estar capturando en cámara algo que podría ser histórico.;26/1/16;
371463;Tormenta de arena;Es mediodía en un pueblo beduino del desierto al sur de Israel. Jalila acoge una extraña celebración, el matrimonio de su marido con su segunda y jovencísima mujer. Su hija Layla está preocupada por otro asunto. Su romance secreto y totalmente prohibido con Anuar acaba de ser descubierto por su madre. Jalila cree que el mundo es despiadado y cruel y la única forma de ganar es mantenerse callada, caminar con la cabeza alta y luchar desde dentro contra los límites del mundo tradicional que la rodean. Layla cree que no hay límites al mundo que la rodea. Sin embargo, cada una de ellas fracasa en su lucha personal y ambas terminarán por entender que, si desean sobrevivir, tendrán que empezar a ver el mundo a través de los ojos de la otra.;25/1/16;
